tipo_vivienda,divisa,precio,habitaciones,banios,parqueos,direccion,metraje,detalles
apartamento,US$,"453,300",3,3.5,3,"Serralles, Santo Domingo Centro (D.N.), Santo Domingo",270,"1/2 Baño, Ascensor, Control de Acceso, Cuarto de Servicio, Planta Eléctrica"
apartamento,US$,"140,200",2,2.5,2,"La Castellana, Santo Domingo Centro (D.N.), Santo Domingo",108,"1/2 Baño, Ascensor, Balcón, Control de Acceso, Cuarto de Servicio, Planta Eléctrica, Seguridad 24 Horas, Terraza"
apartamento,RD$,"5,200,000",2,2,2,"Arroyo Hondo Viejo, Santo Domingo Centro (D.N.), Santo Domingo",236,"Cuarto de Servicio, Terraza, Walk In Closet"
casa,RD$,"8,500,000",4,3.5,2,"Atlantida, Santo Domingo Centro (D.N.), Santo Domingo",272,"1/2 Baño, Agua Potable, Aire Acondicionado, Balcón, Control de Acceso, Cuarto de Servicio, Estudio"
apartamento,US$,"111,000",2,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",104,"1/2 Baño, Area de Juegos Infantiles, Ascensor, Balcón, Cuarto de Servicio, Gazzebo, Gimnasio, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,RD$,"5,300,000",3,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",143,"1/2 Baño, Balcón, Control de Acceso, Cuarto de Servicio, Estar Familiar"
casa,RD$,"8,600,000",3,3.5,2,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",220,"1/2 Baño, Cuarto de Servicio, Estudio, Gazzebo, Terraza"
apartamento,US$,"253,000",3,3.5,2,"Los Prados, Santo Domingo Centro (D.N.), Santo Domingo",311,"1/2 Baño, Ascensor, Balcón, Cuarto de Servicio, Estar Familiar, Family Room, Lobby, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
apartamento,RD$,"8,300,000",3,3,2,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",175,"1/2 Baño, Aire Acondicionado, Ascensor, Balcón, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"149,500",3,2.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",137,"1/2 Baño, Agua Potable, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"7,000,000",3,2.5,1,"Zona Universitaria, Santo Domingo Centro (D.N.), Santo Domingo",150,"1/2 Baño, Agua Potable, Aire Acondicionado, Ascensor, Balcón, Cisterna, Control de Acceso"
casa,RD$,"8,500,000",4,3,4,"Atlantida, Santo Domingo Centro (D.N.), Santo Domingo",228,"Agua Potable, Balcón, Cisterna, Patio"
casa,RD$,"7,950,000",3,2,2,"Jardines Del Sur, Santo Domingo Centro (D.N.), Santo Domingo",194,"Agua Potable, Balcón, Patio"
apartamento,US$,"280,000",3,3.5,2,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",270,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estudio, Gazzebo, Gimnasio, Jacuzzi, Lobby, Piscina, Planta Eléctrica, Pozo, Satélite, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"78,100",1,1.5,1,"Renacimiento, Santo Domingo Centro (D.N.), Santo Domingo",55,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gimnasio, Inversor, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"112,000",3,3.5,2,"Colina de los Rios, Santo Domingo Centro (D.N.), Santo Domingo",120,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Gimnasio, Lobby, Planta Eléctrica, Pozo, Terraza, Vestidores"
apartamento,US$,"220,000",3,3.5,2,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",220,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Ascensor, Balcón, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"118,645",2,2.5,2,"El Cacique, Santo Domingo Centro (D.N.), Santo Domingo",132,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Inversor, Seguridad 24 Horas, Vestidores, Walk In Closet"
apartamento,RD$,"7,500,000",3,2.5,2,"Renacimiento, Santo Domingo Centro (D.N.), Santo Domingo",212,"Balcón, Control de Acceso, Cuarto de Servicio, Terraza"
casa,RD$,"7,800,000",4,3.5,3,"Colinas del Seminario, Santo Domingo Centro (D.N.), Santo Domingo",320,"1/2 Baño, Agua Potable, Area Servicio Independiente, Control de Acceso, Cuarto de Servicio, Patio, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"185,000",3,3.5,3,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",187,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Planta Eléctrica, Seguridad 24 Horas, Vestidores, Walk In Closet"
apartamento,RD$,"5,100,000",3,2.5,2,"Villa Marina, Santo Domingo Centro (D.N.), Santo Domingo",135,"1/2 Baño, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Inversor, Pozo, Seguridad 24 Horas, Walk In Closet"
apartamento,RD$,"4,900,000",3,2.5,2,"Villa Marina, Santo Domingo Centro (D.N.), Santo Domingo",0,"Balcón, Control de Acceso, Cuarto de Servicio, Inversor, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"625,000",3,4.5,4,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",385,
apartamento,RD$,"6,500,000",3,2,2,"Costa Verde, Santo Domingo Centro (D.N.), Santo Domingo",171,"Balcón, Cisterna, Cuarto de Servicio, Estar Familiar, Inversor, Patio, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,US$,"125,000",2,2,2,"Los Proceres, Santo Domingo Centro (D.N.), Santo Domingo",103,
apartamento,US$,"295,800",3,3.5,2,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",174,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Gimnasio, Jacuzzi, Lobby, Planta Eléctrica, Walk In Closet"
apartamento,US$,"146,200",3,2.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",0,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Ascensor, Balcón, Cisterna, Control de Acceso, Gimnasio, Jacuzzi, Planta Eléctrica, Terraza, Walk In Closet"
apartamento,US$,"76,200",1,1.5,1,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",59,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Ascensor, Balcón, Cisterna, Control de Acceso, Gimnasio, Jacuzzi, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"91,180",2,2.5,2,"Colina de los Rios, Santo Domingo Centro (D.N.), Santo Domingo",98,"1/2 Baño, Agua Potable, Ascensor, Balcón, Cisterna, Jacuzzi, Lobby, Planta Eléctrica, Walk In Closet"
apartamento,US$,"119,370",3,2.5,2,"Colina de los Rios, Santo Domingo Centro (D.N.), Santo Domingo",138,"1/2 Baño, Agua Potable, Ascensor, Balcón, Cisterna, Cuarto de Servicio, Jacuzzi, Planta Eléctrica, Walk In Closet"
apartamento,US$,"124,100",2,2.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",103,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Ascensor, Balcón, Cisterna, Control de Acceso, Gimnasio, Jacuzzi, Planta Eléctrica, Walk In Closet"
apartamento,RD$,"4,800,000",3,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",121,"1/2 Baño, Agua Potable, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"115,000",1,1.5,1,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",73,"1/2 Baño, Agua Potable, Aire Acondicionado, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Gimnasio, Jacuzzi, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"115,000",1,1.5,1,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",60,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Gazzebo, Gimnasio, Jacuzzi, Lobby, Piscina, Planta Eléctrica, Pozo, Satélite, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"110,000",1,1.5,1,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",73,"1/2 Baño, Agua Potable, Aire Acondicionado, Ascensor, Balcón, Cisterna, Control de Acceso, Gimnasio, Jacuzzi, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,RD$,"4,600,000",3,2,2,"Av. Independencia, Santo Domingo Centro (D.N.), Santo Domingo",100,"Agua Potable, Area Servicio Independiente, Balcón, Cisterna, Control de Acceso, Inversor, Seguridad 24 Horas, Vestidores, Walk In Closet"
apartamento,US$,"209,000",3,2.5,2,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",175,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Ascensor, Cisterna, Control de Acceso, Cuarto de Servicio, Gimnasio, Lobby, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"215,000",3,3,3,"La Castellana, Santo Domingo Centro (D.N.), Santo Domingo",195,"1/2 Baño, Area de Juegos Infantiles, Ascensor, Balcón, Control de Acceso, Cuarto de Servicio, Family Room, Planta Eléctrica, Terraza"
apartamento,US$,"135,000",2,2.5,2,"Praderas Verdes, Santo Domingo Centro (D.N.), Santo Domingo",120,"1/2 Baño, Ascensor, Balcón, Control de Acceso, Cuarto de Servicio, Lobby, Planta Eléctrica, Seguridad 24 Horas"
apartamento,US$,"182,500",3,3.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",150,"1/2 Baño, Ascensor, Balcón, Cuarto de Servicio, Estudio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"430,000",3,3.5,3,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",252,"Area de Juegos Infantiles, Balcón, Gimnasio, Lobby, Piscina, Sauna"
apartamento,US$,"139,500",2,2.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",120,"1/2 Baño, Ascensor, Balcón, Cisterna, Cuarto de Servicio, Gimnasio, Jacuzzi, Lobby, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"119,500",2,2,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",110,"Agua Potable, Ascensor, Control de Acceso, Gimnasio, Lobby"
apartamento,RD$,"4,995,000",1,1.5,1,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",71,"1/2 Baño, Agua Potable, Ascensor, Balcón, Control de Acceso, Cuarto de Servicio, Gimnasio, Jacuzzi, Lobby"
apartamento,US$,"515,000",4,4.5,3,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",338,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Ascensor, Control de Acceso, Cuarto de Servicio, Estudio, Gimnasio, Jacuzzi, Lobby, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"155,000",3,2.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",199,"1/2 Baño, Agua Potable, Aire Acondicionado, Ascensor, Cisterna, Control de Acceso, Cuarto de Servicio, Gimnasio, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,RD$,"7,500,000",3,2.5,2,"Mirador Norte, Santo Domingo Centro (D.N.), Santo Domingo",160,"1/2 Baño, Ascensor, Balcón, Control de Acceso, Cuarto de Servicio, Planta Eléctrica, Seguridad 24 Horas"
apartamento,US$,"249,200",3,3.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",178,"1/2 Baño, Area de Juegos Infantiles, Balcón, Gimnasio, Lobby, Piscina, Terraza"
apartamento,US$,"69,000",1,2,1,"El Vergel, Santo Domingo Centro (D.N.), Santo Domingo",56,"1/2 Baño, Agua Potable, Ascensor, Balcón, Control de Acceso, Gazzebo, Gimnasio, Jacuzzi, Planta Eléctrica, Terraza, Walk In Closet"
apartamento,US$,"128,000",3,2.5,2,"La Castellana, Santo Domingo Centro (D.N.), Santo Domingo",150,"1/2 Baño, Agua Potable, Ascensor, Balcón, Cisterna, Control de Acceso, Patio, Planta Eléctrica, Seguridad 24 Horas"
apartamento,US$,"250,000",3,3.5,3,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",165,"1/2 Baño, Balcón, Control de Acceso, Estar Familiar, Gazzebo, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"260,000",3,3.5,2,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",220,"1/2 Baño, Agua Potable, Ascensor, Balcón, Lobby, Planta Eléctrica, Seguridad 24 Horas"
apartamento,US$,"8,400,000",3,5,2,"Urbanizacion Real, Santo Domingo Centro (D.N.), Santo Domingo",200,
apartamento,US$,"145,000",2,2,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",145,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Family Room, Gazzebo, Gimnasio, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Vestidores, Walk In Closet"
apartamento,US$,"197,900",3,3.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",178,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
casa,RD$,"8,500,000",3,3.5,NA,"Arroyo Hondo III, Santo Domingo Centro (D.N.), Santo Domingo",345,
apartamento,RD$,"5,600,000",3,2,2,"Miramar, Santo Domingo Centro (D.N.), Santo Domingo",108,
apartamento,US$,"185,000",3,2.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",155,
apartamento,US$,"131,000",2,2.5,3,"Los Restauradores, Santo Domingo Centro (D.N.), Santo Domingo",182,"Control de Acceso, Terraza"
apartamento,US$,190,3,2.5,2,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",167,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Family Room, Lobby, Planta Eléctrica, Pozo, Terraza, Walk In Closet"
apartamento,US$,"140,000",2,2.5,2,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",0,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Gimnasio, Lobby, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"220,000",3,3.5,3,"Gazcue, Santo Domingo Centro (D.N.), Santo Domingo",165,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Gimnasio, Lobby, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"210,000",3,3.5,2,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",182,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"307,500",3,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",287,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Gazzebo, Gimnasio, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"230,000",3,3.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",233,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Family Room, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,RD$,"3,900,000",3,2,2,"Av. Independencia, Santo Domingo Centro (D.N.), Santo Domingo",125,
apartamento,RD$,"4,600,000",2,2,1,"Jardines Del Sur, Santo Domingo Centro (D.N.), Santo Domingo",120,
apartamento,US$,"197,900",3,3.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",153,"Ascensor, Balcón, Cuarto de Servicio, Gimnasio, Lobby, Planta Eléctrica, Seguridad 24 Horas"
apartamento,US$,"218,700",3,3.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",162,"Area de Juegos Infantiles, Ascensor, Balcón, Cuarto de Servicio, Gimnasio, Lobby, Piscina, Planta Eléctrica"
apartamento,RD$,"6,300,000",3,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",119,"1/2 Baño, Agua Potable, Aire Acondicionado, Balcón, Cisterna, Cuarto de Servicio, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"190,000",3,3.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",148,"Aire Acondicionado, Area de Juegos Infantiles, Ascensor, Balcón, Cuarto de Servicio, Gimnasio, Planta Eléctrica, Seguridad 24 Horas"
apartamento,RD$,"2,450,000",3,2,1,"Colinas del Arroyo II, Santo Domingo Centro (D.N.), Santo Domingo",80,"Balcón, Control de Acceso, Gazzebo, Seguridad 24 Horas"
apartamento,US$,"153,000",3,2.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",170,"Area de Juegos Infantiles, Ascensor, Balcón, Cuarto de Servicio, Gimnasio, Planta Eléctrica, Seguridad 24 Horas"
apartamento,US$,"231,147",2,2.5,2,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",111,"1/2 Baño, Area Servicio Independiente, Gimnasio, Lobby, Piscina, Terraza, Walk In Closet"
apartamento,US$,"253,000",3,3.5,2,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",176,"1/2 Baño, Area Servicio Independiente, Ascensor, Lobby, Walk In Closet"
apartamento,US$,"90,000",1,1.5,2,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",46,"Area de Juegos Infantiles, Ascensor, Balcón, Cuarto de Servicio, Lobby, Seguridad 24 Horas"
apartamento,US$,"196,000",3,3,2,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",209,"1/2 Baño, Agua Potable, Ascensor, Balcón, Cisterna, Cuarto de Servicio, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,US$,"335,000",3,3,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",225,"Ascensor, Balcón, Gimnasio, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
casa,RD$,"10,500,000",3,2,2,"Altos de Arroyo Hondo III, Santo Domingo Centro (D.N.), Santo Domingo",250,"Area Servicio Independiente, Balcón, Cisterna, Cuarto de Servicio, Estar Familiar, Family Room, Patio, Walk In Closet"
apartamento,US$,"175,000",3,2.5,2,"Mirador Norte, Santo Domingo Centro (D.N.), Santo Domingo",175,"1/2 Baño, Ascensor, Cisterna, Cuarto de Servicio, Seguridad 24 Horas, Terraza, Walk In Closet"
casa,US$,"370,000",3,3,2,"Altos de Arroyo Hondo III, Santo Domingo Centro (D.N.), Santo Domingo",400,"1/2 Baño, Agua Potable, Balcón, Control de Acceso, Cuarto de Servicio, Estar Familiar, Patio, Walk In Closet"
apartamento,RD$,"5,500,000",3,2,2,"Quisqueya, Santo Domingo Centro (D.N.), Santo Domingo",123,"Agua Potable, Aire Acondicionado, Balcón, Cuarto de Servicio, Walk In Closet"
casa,US$,"170,000",3,3.5,2,"Cuesta Hermosa II, Santo Domingo Centro (D.N.), Santo Domingo",222,"1/2 Baño, Estar Familiar, Jacuzzi, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,RD$,"5,500,000",3,2,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",145,"Balcón, Cuarto de Servicio, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"167,000",3,3.5,2,"Paraiso, Santo Domingo Centro (D.N.), Santo Domingo",170,"1/2 Baño, Ascensor, Cisterna, Cuarto de Servicio, Estar Familiar"
apartamento,US$,"79,000",2,2,2,"Gala, Santo Domingo Centro (D.N.), Santo Domingo",94,Cuarto de Servicio
casa,US$,"1,800,000",5,5.5,9,"Los Pinos, Santo Domingo Centro (D.N.), Santo Domingo",600,"1/2 Baño, Agua Potable, Area Servicio Independiente, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Gazzebo, Inversor, Patio, Piscina, Planta Eléctrica, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,RD$,"5,800,000",3,2.5,1,"Quisqueya, Santo Domingo Centro (D.N.), Santo Domingo",135,"1/2 Baño, Agua Potable, Cisterna, Cuarto de Servicio, Seguridad 24 Horas, Vestidores, Walk In Closet"
apartamento,US$,"275,000",3,3.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",198,
apartamento,US$,"149,000",2,2.5,2,"Mirador Norte, Santo Domingo Centro (D.N.), Santo Domingo",132,
apartamento,US$,"137,000",2,2,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",120,
apartamento,US$,"165,000",3,2.5,2,"Mirador Norte, Santo Domingo Centro (D.N.), Santo Domingo",129,
casa,RD$,"9,500,000",3,2.5,NA,"Cuesta Brava, Santo Domingo Centro (D.N.), Santo Domingo",268,
apartamento,US$,"185,000",2,2.5,2,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",115,
apartamento,US$,"116,000",1,1.5,1,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",80,"1/2 Baño, Area de Juegos Infantiles, Ascensor, Balcón, Cuarto de Servicio, Gimnasio, Planta Eléctrica, Seguridad 24 Horas, Vestidores, Walk In Closet"
apartamento,US$,"116,000",1,1.5,1,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",70,"1/2 Baño, Ascensor, Balcón, Cisterna, Control de Acceso, Gimnasio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"204,461",3,3.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",175,"1/2 Baño, Area Servicio Independiente, Ascensor, Balcón, Control de Acceso, Cuarto de Servicio, Estar Familiar, Family Room, Gimnasio, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"196,500",3,3.5,2,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",135,"1/2 Baño, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Control de Acceso, Cuarto de Servicio, Family Room, Gimnasio, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"199,000",3,3.5,2,"Renacimiento, Santo Domingo Centro (D.N.), Santo Domingo",195,
apartamento,US$,"178,000",3,3.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",157,"Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estudio, Jacuzzi, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"285,000",3,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",194,"Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cuarto de Servicio, Gimnasio, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas, Terraza"
casa,US$,"170,000",3,3.5,2,"La Meseta, Santo Domingo Centro (D.N.), Santo Domingo",222,"1/2 Baño, Agua Potable, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Patio, Planta Eléctrica, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,US$,"161,088",3,2.5,2,"Bella Vista Norte, Santo Domingo Centro (D.N.), Santo Domingo",171,"Ascensor, Balcón, Seguridad 24 Horas"
casa,RD$,"7,300,000",3,2.5,2,"La Meseta, Santo Domingo Centro (D.N.), Santo Domingo",268,"1/2 Baño, Agua Potable, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estudio, Patio, Terraza, Walk In Closet"
casa,US$,"590,000",3,3.5,4,"Altos de Arroyo Hondo II, Santo Domingo Centro (D.N.), Santo Domingo",550,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Gazzebo, Inversor, Jacuzzi, Patio, Planta Eléctrica, Pozo, Terraza, Vestidores, Walk In Closet"
apartamento,RD$,"2,790,000",2,2,1,"Av. Monumental, Santo Domingo Centro (D.N.), Santo Domingo",73,"Area de Juegos Infantiles, Balcón, Control de Acceso, Gazzebo, Piscina, Seguridad 24 Horas"
apartamento,US$,"530,000",3,3.5,3,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",325,"1/2 Baño, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cuarto de Servicio, Estudio, Gimnasio, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
casa,US$,"525,000",5,4.5,5,"Los Rios, Santo Domingo Centro (D.N.), Santo Domingo",743,"1/2 Baño, Agua Potable, Area Servicio Independiente, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Jacuzzi, Patio, Seguridad 24 Horas, Terraza"
apartamento,RD$,"13,260,000",2,3.5,2,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",305,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Control de Acceso, Cuarto de Servicio, Estudio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Shutters, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"490,000",NA,NA,NA,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",0,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estudio, Gazzebo, Gimnasio, Jacuzzi, Lobby, Piscina"
